edad	is_condicion_fisica	detalle_condicion	epoca	is_camino_realizado_prev	ruta	dias	distancia	is_calzado_adecuado	is_tr_mochila	is_reserva_aloj	etapa_ideal	nota	consejos	intensidad_km_dia	is_experto_senderismo	genero_Mujer	pais_Argentina	pais_Colombia	pais_EEUU	pais_Espana	pais_Francia	pais_Italia	pais_Mexico	pais_Peru	pais_Portugal	pais_Reino_Unido	calzado_Playeros	calzado_Sandalias_de_trekking	calzado_Zapatillas_de_trail_running	calzado_Zapatillas_deportivas_normales	modo_realizacion_A_pie	modo_realizacion_En_bici	alojamiento_Albergues_privados_Hostales__Hoteles	alojamiento_Albergues_publicos	alojamiento_Albergues_publicos_Albergues_privados	alojamiento_Albergues_publicos_Albergues_privados_Airbnb	alojamiento_Albergues_publicos_Albergues_privados_Hostales__Hoteles	alojamiento_Hostales__Hoteles	alojamiento_Hostales__Hoteles_Airbnb	alojamiento_Hostales__Hoteles_Pensiones	alojamiento_No_aplica	is_volver_a_hacer_Tal_vez	is_lesion_Si_importante_me_hizo_abandonar	is_lesion_Si_leve	is_lesion_Si_moderado	alojamiento_Albergues_privados_Hostales__Hoteles.1	alojamiento_Albergues_publicos.1	alojamiento_Albergues_publicos_Albergues_privados.1	alojamiento_Albergues_publicos_Albergues_privados_Airbnb.1	alojamiento_Albergues_publicos_Albergues_privados_Hostales__Hoteles.1	alojamiento_Hostales__Hoteles.1	alojamiento_Hostales__Hoteles_Airbnb.1	alojamiento_Hostales__Hoteles_Pensiones.1	alojamiento_No_aplica.1	motivo_Cultural_turistico_Deportivo	motivo_Cultural_turistico_Deportivo_Personal_reflexivo	motivo_Cultural_turistico_Deportivo_Religioso	motivo_Cultural_turistico_Personal_reflexivo	motivo_Cultural_turistico_Personal_reflexivo_Religioso	motivo_Cultural_turistico_Religioso	motivo_Deportivo	motivo_Deportivo_Cultural_turistico	motivo_Deportivo_Cultural_turistico_Personal_reflexivo	motivo_Deportivo_Personal_reflexivo	motivo_Deportivo_Personal_reflexivo_Religioso	motivo_Deportivo_Religioso	motivo_Disfrutar_de_mis_amigos	motivo_Personal_reflexivo	motivo_Personal_reflexivo_Religioso	motivo_Religioso	motivo_Religioso_Cultural_turistico	motivo_Religioso_Cultural_turistico_Personal_reflexivo	motivo_Religioso_Deportivo	motivo_Religioso_Deportivo_Cultural_turistico_Personal_reflexivo	motivo_Religioso_Deportivo_Personal_reflexivo	motivo_Religioso_Personal_reflexivo	motivo_Religioso_Personal_reflexivo_Una_cosa_te_lleva_a_la_otra_si_darte_cuenta.	motivo_Turismo	nivel_expereincia_previo_Basica__10_km_ocasionalmente	nivel_expereincia_previo_Moderada_1020_km_regularmente	nivel_expereincia_previo_Ninguna	condicion_previa_Baja	condicion_previa_Media	dureza_Moderadas	dureza_Muy_variables	dureza_Suaves	hace_cuanto_Este_ano	hace_cuanto_Mas_de_2_anos	temporada_Otono	temporada_Primavera	temporada_Verano	grupo_edad_30-39	grupo_edad_40-49	grupo_edad_50-59	grupo_edad_60-70	is_volver_binaria	is_volver_talvez	is_lesion	prob_lesion_pred_rf	prob_lesion_pred_lr	prob_lesion_pred_nb	prob_lesion_pred	prob_transporte_mochila_pred_rf	prob_transporte_mochila_pred_lr	prob_transporte_mochila_pred_nb	prob_transporte_mochila_pred	prob_reserva_aloj_pred_rf	prob_reserva_aloj_pred_lr	prob_reserva_aloj_pred_nb	prob_reserva_aloj_pred	nota_pred_rf	nota_pred_linreg	nota_pred	intensidad_km_dia_pred_rf	intensidad_km_dia_pred_linreg	intensidad_km_dia_pred	ruta_recom_vecinos	epoca_recom_vecinos
32.0	0	No	Verano	0	Francés	6.0	100	1	0	1	Cortas y fáciles (≤ 15 km)	8.0	Planifica etapas cortas y constantes, evita alargar por euforia. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0025	0.0009236295639116968	0.5669452109875125	0.0009236295639116968	0.255	0.4948246647025234	0.9545776178931272	0.9545776178931272	1.0	0.9991070143235172	1.0	0.9991070143235172	8.73	8.720362368338817	8.720362368338817	16.666666666666732	18.176767424044538	16.666666666666732	Francés	Verano
32.0	0	No	Verano	0	Portugués	6.0	100	1	0	0	Cortas y fáciles (≤ 15 km)	9.0	Sin respuesta	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0.0	0.0006483422843862952	6.928613031814326e-06	0.0006483422843862952	0.1575	0.35954366848353614	0.1471224289891356	0.1471224289891356	0.47	0.624864168478031	7.736575648342489e-28	0.624864168478031	8.6325	8.566025352006807	8.566025352006807	16.66666666666673	17.466129423668733	16.66666666666673	Francés	Verano
25.0	0	No	Verano	0	Francés	14.0	200	1	0	1	Medias (~20 km con algo de desnivel)	10.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	14.285714285714286	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0075	0.0008503157701912589	0.07719327226697742	0.0008503157701912589	0.135	0.5447780342380746	0.9888353494739285	0.9888353494739285	0.9775	0.9991654505711919	1.0	0.9991654505711919	8.795	8.765028540642886	8.765028540642886	14.289194139194217	18.424040746253983	14.289194139194217	Francés	Verano
32.0	0	No	Verano	0	Portugués	6.0	100	1	0	1	Medias (~20 km con algo de desnivel)	8.0	Sin respuesta	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0.0	0.0006088489831769495	0.00042459440732392576	0.0006088489831769495	0.145	0.5043446201686907	0.11437626285318098	0.11437626285318098	0.9775	0.9965248179569528	1.0	0.9965248179569528	8.48	8.784318547315532	8.784318547315532	16.666666666666732	18.256121418162703	16.666666666666732	Francés	Verano
29.0	1	Fascitis plantar	Verano	0	del Norte	20.0	200	1	1	0	Largas y exigentes (≥ 25 km)	8.0	Controla el ritmo; escucha tus pies y haz estiramientos. Sal temprano por el calor y reserva si vas por el Francés. El terreno puede ser húmedo: calzado con buena suela. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	10.0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.015	0.0004100314256670099	3.737953459215481e-07	0.0004100314256670099	0.095	0.22249194721139173	0.999886368254801	0.999886368254801	0.22	0.033906838405472955	3.5249306293881055e-31	0.033906838405472955	8.765	8.876475759875506	8.876475759875506	10.038434321096878	13.82042966675406	10.038434321096878	Inglés	Verano
32.0	0	No	Otoño	0	Francés	6.0	200	1	0	0	Largas y exigentes (≥ 25 km)	9.0	Sin respuesta	33.333333333333336	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0.02	0.001040066372198681	0.00010052015253299494	0.001040066372198681	0.27	0.498466614013879	0.9982201698711668	0.9982201698711668	0.1325	0.007470726300169784	2.51274270045638e-29	0.007470726300169784	8.7725	8.99848878932958	8.99848878932958	33.33333333333349	28.216756296835868	33.33333333333349	Francés	Otoño
32.0	0	Ligamento de rodilla inestable	Verano	0	Francés	6.0	100	1	0	1	Medias (~20 km con algo de desnivel)	9.0	Sin respuesta	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0.0005706765196328874	1.4310417105127993e-05	0.0005706765196328874	0.0925	0.37532967685356466	0.13918554729778004	0.13918554729778004	0.495	0.6125022188006835	7.011598533759626e-26	0.6125022188006835	8.765	8.805879086823158	8.805879086823158	16.66666666666673	18.37481791432357	16.66666666666673	Inglés	Verano
28.0	0	No	Verano	0	Portugués	6.0	100	1	0	1	Cortas y fáciles (≤ 15 km)	8.0	Planifica etapas cortas y constantes, evita alargar por euforia. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0.0025	0.000598573848153285	0.0006072806510787128	0.000598573848153285	0.08	0.6153692228015668	0.9493938203478122	0.9493938203478122	0.995	0.9992666262115792	1.0	0.9992666262115792	8.8325	8.765322148699369	8.765322148699369	16.66666666666673	16.346781770005496	16.66666666666673	Francés	Verano
32.0	0	Ligamento de rodilla inestable	Verano	1	Inglés	5.0	100	1	0	1	Cortas y fáciles (≤ 15 km)	8.0	Planifica etapas cortas y constantes, evita alargar por euforia. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	20.0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0.025	0.0012421922894975124	0.010729640428787013	0.0012421922894975124	0.1975	0.6390997595021999	0.6457214698117599	0.6457214698117599	0.9925	0.9993466418213199	1.0	0.9993466418213199	8.7	8.615118416435493	8.615118416435493	20.0	18.35577207173456	20.0	Francés	Verano
34.0	0	No	Primavera	1	Portugués	22.0	200	1	0	0	Medias (~20 km con algo de desnivel)	8.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	9.090909090909092	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0.0275	0.0012212460155719659	0.11931106642387501	0.0012212460155719659	0.2075	0.3071335739018032	0.5992015942967317	0.5992015942967317	0.19	0.2125544886809512	7.686848468285565e-30	0.2125544886809512	8.885	8.811183420475416	8.811183420475416	9.366765480895937	10.299122252447498	9.366765480895937	Francés	Primavera
32.0	0	No	Verano	1	Francés	7.0	100	1	0	1	Medias (~20 km con algo de desnivel)	9.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	14.285714285714286	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0.005	0.0004983131157325912	8.35061384907264e-07	0.0004983131157325912	0.06	0.3214792816703294	0.8325526151571849	0.8325526151571849	0.97	0.9988993114743714	1.0	0.9988993114743714	8.7675	8.82933368729997	8.82933368729997	14.285714285714366	16.222873203709604	14.285714285714366	Francés	Verano
32.0	0	No	Primavera	0	Francés	6.0	100	1	0	0	Medias (~20 km con algo de desnivel)	8.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0.0	0.0006269237530795863	0.00162033611220041	0.0006269237530795863	0.0725	0.44021591040073654	0.0008878534774227763	0.0008878534774227763	0.0025	0.0005034966034627619	0.0	0.0005034966034627619	8.72	8.771455529027532	8.771455529027532	16.666666666666732	16.804152667081773	16.666666666666732	Francés	Otoño
58.0	0	No	Verano	1	del Norte	32.0	200	1	0	0	Medias (~20 km con algo de desnivel)	9.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. El terreno puede ser húmedo: calzado con buena suela. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	6.25	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0.085	0.0009439814308397072	0.03373593418374134	0.0009439814308397072	0.21	0.5448128135060664	0.9999982223550131	0.9999982223550131	0.0625	0.010830068280502272	1.8502216769219336e-223	0.010830068280502272	8.875	8.718449197831058	8.718449197831058	6.344580982328017	0.7778946797958142	6.344580982328017	Francés	Otoño
32.0	0	No	Verano	0	Portugués	6.0	100	1	0	0	Medias (~20 km con algo de desnivel)	9.0	Sin respuesta	16.666666666666668	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0.0225	0.0009958994068320261	0.9999960165280912	0.0009958994068320261	0.0425	0.3873155697380952	0.2541136539312391	0.2541136539312391	0.6775	0.8345183642189804	4.504766395604829e-28	0.8345183642189804	8.82	8.894129293440576	8.894129293440576	16.666666666666732	16.677839986156783	16.666666666666732	del Norte	Verano
34.0	0	No	Otoño	0	Francés	6.0	100	1	0	1	Cortas y fáciles (≤ 15 km)	8.0	Planifica etapas cortas y constantes, evita alargar por euforia. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0.5925	0.9973672149690115	1.0	0.9973672149690115	0.25	0.6910857159341979	0.9999764383309538	0.9999764383309538	0.965	0.9928584624527848	1.0	0.9928584624527848	8.305	8.464570339122686	8.464570339122686	16.666666666666732	16.82692763570281	16.666666666666732	Francés	Otoño
32.0	1	Escoliosis	Invierno	0	Inglés	4.0	100	1	0	0	Medias (~20 km con algo de desnivel)	8.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	25.0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.005	0.0003150621427421738	5.436220256583401e-16	0.0003150621427421738	0.0825	0.18283772231948822	1.559656635868829e-08	1.559656635868829e-08	0.0125	0.0002153254083681432	0.0	0.0002153254083681432	8.505	8.501662748330098	8.501662748330098	25.0	18.74697598012511	25.0	Francés	Invierno
35.0	0	No	Verano	0	del Norte	6.0	100	1	0	0	Cortas y fáciles (≤ 15 km)	9.0	Sin respuesta	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0.0	0.0004576397368433157	0.049518414650726	0.0004576397368433157	0.07	0.23394314142897002	0.0001621848449230902	0.0001621848449230902	0.02	0.0041391995760532395	3.4302010580974285e-222	0.0041391995760532395	9.0475	8.660335336205407	8.660335336205407	16.666666666666732	17.71531537591426	16.666666666666732	Francés	Verano
30.0	0	No	Invierno	0	Portugués	6.0	100	1	0	0	Cortas y fáciles (≤ 15 km)	8.0	Planifica etapas cortas y constantes, evita alargar por euforia. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0.0075	0.0005757268107473482	4.407221085945868e-07	0.0005757268107473482	0.0725	0.25767620947178854	0.022089864138508778	0.022089864138508778	0.11	0.019740176097476015	9.772042321337402e-28	0.019740176097476015	8.94	8.659558180838744	8.659558180838744	16.66666666666673	17.972387737491818	16.66666666666673	Francés	Verano
32.0	0	No	Primavera	0	Inglés	6.0	100	1	0	0	Largas y exigentes (≥ 25 km)	8.0	Controla el ritmo; escucha tus pies y haz estiramientos. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0.0075	0.0006109623938838132	0.4215433385313829	0.0006109623938838132	0.1975	0.5790614004538505	0.11946794186993238	0.11946794186993238	0.0725	0.008121979302399739	1.8704203168373052e-26	0.008121979302399739	8.53	8.705408471603523	8.705408471603523	16.666666666666732	19.18021762930437	16.666666666666732	Francés	Invierno
31.0	0	No	Primavera	0	Portugués	5.0	100	1	0	1	Medias (~20 km con algo de desnivel)	9.0	Sin respuesta	20.0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0.0125	0.00041321928698450483	4.402288184270831e-09	0.00041321928698450483	0.185	0.4223567716361378	0.953261360885387	0.953261360885387	0.8875	0.9963141532391016	1.0	0.9963141532391016	8.51	8.680175621977472	8.680175621977472	20.0	19.838442989234558	20.0	Francés	Verano
32.0	0	No	Primavera	0	Portugués	6.0	100	1	0	1	Cortas y fáciles (≤ 15 km)	9.0	Planifica etapas cortas y constantes, evita alargar por euforia. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0.005	0.0005040351818609897	1.371025281014411e-06	0.0005040351818609897	0.24	0.4416524591786379	0.3084884752252056	0.3084884752252056	0.98	0.9949395711085202	1.0	0.9949395711085202	8.8025	8.89237256358564	8.89237256358564	16.666666666666732	17.348489731661854	16.666666666666732	Francés	Verano
48.0	0	Asma leve	Verano	0	Francés	6.0	100	1	0	0	Medias (~20 km con algo de desnivel)	8.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0.0025	0.0003654229730636534	1.4829476892720252e-07	0.0003654229730636534	0.025	0.1454833876521519	0.001148494242163503	0.001148494242163503	0.025	0.004586613175206288	1.3465139154015299e-220	0.004586613175206288	8.825	8.80524375819498	8.80524375819498	16.666666666666732	17.296821462793417	16.666666666666732	Francés	Verano
41.0	0	No	Verano	0	Primitivo	6.0	100	0	1	1	Cortas y fáciles (≤ 15 km)	9.0	Planifica etapas cortas y constantes, evita alargar por euforia. Sal temprano por el calor y reserva si vas por el Francés. El terreno puede ser húmedo: calzado con buena suela. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0.02	0.0004414758041427285	5.433343501399774e-09	0.0004414758041427285	0.205	0.4605875055338761	0.0032740857808944697	0.0032740857808944697	0.975	0.9995034572725039	1.0	0.9995034572725039	8.65	8.638670918190153	8.638670918190153	16.666666666666732	16.93374924924415	16.666666666666732	Francés	Verano
31.0	0	No	Verano	0	Primitivo	6.0	200	1	0	1	Medias (~20 km con algo de desnivel)	8.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. El terreno puede ser húmedo: calzado con buena suela. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	33.333333333333336	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0	0.000593202973487592	1.339567285072603e-06	0.000593202973487592	0.135	0.42648708023958093	0.9515217163459416	0.9515217163459416	0.4125	0.6952687238010652	5.218372040728394e-26	0.6952687238010652	8.7325	8.613972513884956	8.613972513884956	33.33333333333349	27.90408822306831	33.33333333333349	Francés	Verano
34.0	0	No	Primavera	0	Portugués	15.0	200	1	0	0	Medias (~20 km con algo de desnivel)	7.0	Sin respuesta	13.333333333333334	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0.1925	0.006529995317884735	0.9978586789446334	0.006529995317884735	0.0975	0.5628029227319309	0.11744750373136574	0.11744750373136574	0.0625	0.00029682209074981426	0.0	0.00029682209074981426	6.96	7.072385848039305	7.072385848039305	13.338095238095214	17.252397492964377	13.338095238095214	Francés	Primavera
32.0	0	No	Primavera	0	Francés	5.0	100	1	0	0	Medias (~20 km con algo de desnivel)	8.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	20.0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0.005	0.0009018792831242621	4.702919411801765e-06	0.0009018792831242621	0.17	0.4000415956507299	0.6112733517623704	0.6112733517623704	0.145	0.006510616065662171	2.236609291219519e-30	0.006510616065662171	8.41	8.67609708676163	8.67609708676163	20.0	20.445639815667352	20.0	Francés	Primavera
32.0	0	Escoliosis	Verano	0	Francés	6.0	100	1	0	1	Medias (~20 km con algo de desnivel)	9.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0.0	0.0005021782381686565	0.017100505308196103	0.0005021782381686565	0.215	0.31563997810377414	0.420476761212209	0.420476761212209	0.9925	0.9994288563720563	1.0	0.9994288563720563	9.39	8.787295646121448	8.787295646121448	16.66666666666673	17.48335991345547	16.66666666666673	Francés	Verano
48.0	0	No	Verano	0	Portugués	6.0	100	0	0	1	Medias (~20 km con algo de desnivel)	9.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0.03	0.0017059220205603094	0.9995083024225718	0.0017059220205603094	0.0875	0.5417400889641732	0.8961708707048377	0.8961708707048377	0.9825	0.99699624804004	1.0	0.99699624804004	8.575	8.569442813037279	8.569442813037279	16.66666666666673	16.696725560819324	16.66666666666673	Francés	Verano
